5763,RTC/MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5764,RTC/MC/FXD,SAN ILDEFONSO,BULACAN
5765,RTC/MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5766,RTC/MC/FXD,SAN NICOLAS,ILOCOS NORTE
5767,RTC/MC/FXD,ECHAGUE,ISABELA
5768,RTC/MC/FXD,CITY OF SANTA ROSA,LAGUNA
5769,RTC/MC/FXD,IBA (CAPITAL),ZAMBALES
5770,RTC/MC/FXD,CITY OF CEBU (CAPITAL),CEBU
5771,RTC/MC/FXD,CITY OF IMUS,CAVITE
5772,RTC/MC/FXD,AMADEO,CAVITE
5773,RTC/MC/FXD,APARRI,CAGAYAN
5774,RTC/MC/FXD,ARINGAY,LA UNION
5775,RTC/MC/FXD,CITY OF CABUYAO,LAGUNA
5776,RTC/MC/FXD,CABAGAN,ISABELA
5777,RTC/MC/FXD,CITY OF CAUAYAN,ISABELA
5778,RTC/MC/FXD,MALAY,AKLAN
5779,RTC/MC/FXD,CITY OF KABANKALAN,NEGROS OCCIDENTAL
5780,RTC/MC/FXD,CITY OF ILOILO (CAPITAL),ILOILO
5781,RTC/MC/FXD,CITY OF SAN CARLOS,NEGROS OCCIDENTAL
5782,RTC/MC/FXD,CITY OF TAGUM (CAPITAL),DAVAO DEL NORTE
5783,RTC/MC/FXD,CITY OF TARLAC (CAPITAL),TARLAC
5784,RTC/MC/FXD,CITY OF VICTORIAS,NEGROS OCCIDENTAL
5785,RTC/MC/FXD,DINALUPIHAN,BATAAN
5786,RTC/MC/FXD,CITY OF GENERAL TRIAS,CAVITE
5787,RTC/MC/FXD,CITY OF GAPAN,NUEVA ECIJA
5788,RTC/MC/FXD,CITY OF LAOAG (CAPITAL),ILOCOS NORTE
5789,RTC/MC/FXD,LINGAYEN (CAPITAL),PANGASINAN
5790,RTC/MC/FXD,POZORRUBIO,PANGASINAN
5791,RTC/MC/FXD,CITY OF DASMARIÑAS,CAVITE
NO.,ACTIVITY,CITYMUN,PROVINCE
5792,RTC/MC/FXD,CITY OF SAN CARLOS,NEGROS OCCIDENTAL
5793,RTC/MC/FXD,CITY OF SILAY,NEGROS OCCIDENTAL
5794,RTC/MC/FXD,SUBIC,ZAMBALES
5795,RTC/MC/FXD,MABALACAT CITY,PAMPANGA
5796,RTC/MC/FXD,GERONA,TARLAC
5797,RTC/MC/FXD,CITY OF BAGUIO,BENGUET
5798,RTC/MC/FXD,CITY OF BACOLOD (CAPITAL),NEGROS OCCIDENTAL
5799,RTC/MC/FXD,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
5800,RTC/MC/FXD,CITY OF BACOLOD (CAPITAL),NEGROS OCCIDENTAL
5801,RTC/MC/FXD,CITY OF PASSI,ILOILO
5802,RTC/MC/FXD,SANTA ROSA,NUEVA ECIJA
5803,RTC/MC/FXD,PLARIDEL,BULACAN
5804,RTC/MC/FXD,MACABEBE,PAMPANGA
5805,RTC/MC/FXD,CITY OF DUMAGUETE (CAPITAL),NEGROS ORIENTAL
5806,RTC/MC/FXD,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
5807,RTC/MC/FXD,DANAO CITY,CEBU
5808,RTC/MC/FXD,CAINTA,RIZAL
5809,RTC/MC/FXD,AURORA,ISABELA
5810,RTC/MC/FXD,CORDON,ISABELA
5811,RTC/MC/FXD,"CITY OF SAN JOSE DEL
MONTE",BULACAN
5812,RTC/MC/FXD,CITY OF KORONADAL (CAPITAL),SOUTH COTABATO
5813,RTC/MC/FXD,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5814,RTC/MC/FXD,CITY OF TACURONG,SULTAN KUDARAT
5815,RTC/MC/FXD,BATANGAS CITY (CAPITAL),BATANGAS
5816,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5817,RTC/MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
5818,RTC/MC/FXD,CITY OF ILOILO (CAPITAL),ILOILO
5819,RTC/MC/FXD,CITY OF ILOILO (CAPITAL),ILOILO
5820,RTC/MC/FXD,CITY OF DIPOLOG (CAPITAL),ZAMBOANGA DEL NORTE
5821,RTC/MC/FXD,ROSARIO,CAVITE
5822,RTC/MC/FXD,CITY OF TANAUAN,BATANGAS
5823,RTC/MC/FXD,CITY OF TACLOBAN (CAPITAL),LEYTE
5824,RTC/MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
NO.,ACTIVITY,CITYMUN,PROVINCE
5825,RTC/MC/FXD,CITY OF TAYABAS,QUEZON
5826,RTC/MC/FXD,CITY OF LAPU-LAPU,CEBU
5827,RTC/MC/FXD,NOVELETA,CAVITE
5828,RTC/MC/FXD,PANIQUI,TARLAC
5829,RTC/MC/FXD,CALINOG,ILOILO
5830,RTC/MC/FXD,RODRIGUEZ,RIZAL
5831,RTC/MC/FXD,CITY OF IMUS,CAVITE
5832,RTC/MC/FXD,CITY OF MALOLOS (CAPITAL),BULACAN
5833,RTC/MC/FXD,CITY OF DIPOLOG (CAPITAL),ZAMBOANGA DEL NORTE
5834,RTC/MC/FXD,BAROTAC VIEJO,ILOILO
5835,RTC/MC/FXD,ASINGAN,PANGASINAN
5836,RTC/MC/FXD,SANTA BARBARA,ILOILO
5837,RTC/MC/FXD,TAYUG,PANGASINAN
5838,RTC/MC/FXD,CITY OF STO. TOMAS,BATANGAS
5839,RTC/MC/FXD,AMULUNG,CAGAYAN
5840,RTC/MC/FXD,CALASIAO,PANGASINAN
5841,MC/FXD,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
5842,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5843,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5844,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5845,RTC/MC/FXD,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
5846,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5847,RTC/MC/FXD,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5848,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5849,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5850,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5851,RTC/MC/FXD,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5852,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5853,RTC/MC/FXD,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5854,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5855,MC/FXD,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5856,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5857,MC/FXD,PANGLAO,BOHOL
5858,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5859,MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5860,MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
5861,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
5862,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5863,MC/FXD,"CITY OF TAGBILARAN
(CAPITAL)",BOHOL
5864,MC/FXD,QUIAPO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5865,MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
5866,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5867,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5868,MC/FXD,CITY OF KORONADAL (CAPITAL),SOUTH COTABATO
5869,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
5870,RTC,CAJIDIOCAN,ROMBLON
5871,RTC,MAGDIWANG,ROMBLON
5872,RTC,QUIAPO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5873,RTC,ROMBLON (CAPITAL),ROMBLON
5874,RTC,SAN FERNANDO,ROMBLON
5875,MC/FXD,BALIUAG,BULACAN
5876,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5877,MC/FXD,CITY OF GENERAL TRIAS,CAVITE
5878,MC/FXD,MALAY,AKLAN
5879,MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
5880,MC/FXD,EL NIDO,PALAWAN
5881,MC/FXD,DINALUPIHAN,BATAAN
5882,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5883,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
5884,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
5885,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5886,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5887,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5888,RTC/MC/FXD,QUIAPO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5889,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5890,RTC/MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5891,RTC/MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5892,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5893,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5894,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5895,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
5896,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5897,MC/FXD,BATANGAS CITY (CAPITAL),BATANGAS
5898,MC/FXD,CITY OF TACLOBAN (CAPITAL),LEYTE
5899,MC/FXD,CITY OF BORONGAN (CAPITAL),EASTERN SAMAR
5900,MC/FXD,BINONDO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5901,MC/FXD,CITY OF DAGUPAN,PANGASINAN
5902,MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5903,MC/FXD,POLANGUI,ALBAY
5904,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5905,MC/FXD,CITY OF TALISAY,CEBU
5906,RTC/MC/FXD,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5907,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5908,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5909,MC/FXD,CITY OF BACOOR,CAVITE
5910,RTC/MC/FXD,CITY OF TACLOBAN (CAPITAL),LEYTE
5911,RTC/MC/FXD,CATARMAN (CAPITAL),NORTHERN SAMAR
5912,MC/FXD,CITY OF SANTA ROSA,LAGUNA
5913,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
5914,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5915,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5916,MC/FXD,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5917,MC/FXD,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
5918,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5919,MC/FXD,CAINTA,RIZAL
5920,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
5921,MC/FXD,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
5922,MC/FXD,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5923,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5924,RTC/MC/FXD,SANTA ANA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5925,RTC/MC/FXD,CITY OF BIÑAN,LAGUNA
5926,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5927,RTC/MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5928,MC/FXD,"CITY OF SAN FERNANDO
(CAPITAL)",PAMPANGA
5929,MC/FXD,CITY OF ANGELES,PAMPANGA
NO.,ACTIVITY,CITYMUN,PROVINCE
5930,MC/FXD,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5931,RTC/MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5932,RTC/MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
5933,RTC/MC/FXD,BALIUAG,BULACAN
5934,RTC/MC/FXD,BATANGAS CITY (CAPITAL),BATANGAS
5935,RTC/MC/FXD,CAINTA,RIZAL
5936,RTC/MC/FXD,DAET (CAPITAL),CAMARINES NORTE
5937,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5938,RTC/MC/FXD,CITY OF LAOAG (CAPITAL),ILOCOS NORTE
5939,RTC/MC/FXD,CITY OF ILOILO (CAPITAL),ILOILO
5940,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
5941,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5942,RTC/MC/FXD,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
5943,RTC/MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5944,RTC/MC/FXD,MARILAO,BULACAN
5945,RTC/MC/FXD,CITY OF DASMARIÑAS,CAVITE
5946,RTC/MC/FXD,CITY OF BACOOR,CAVITE
5947,RTC/MC/FXD,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A PROVINCE)"
5948,RTC/MC/FXD,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5949,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5950,RTC/MC/FXD,MABALACAT CITY,PAMPANGA
5951,RTC/MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5952,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
5953,RTC/MC/FXD,TAYTAY,RIZAL
5954,RTC/MC/FXD,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
5955,RTC/MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
5956,RTC/MC/FXD,CITY OF MANDAUE,CEBU
5957,RTC/MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5958,RTC/MC/FXD,CITY OF CADIZ,NEGROS OCCIDENTAL
5959,RTC/MC/FXD,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5960,RTC/MC/FXD,CITY OF MANDAUE,CEBU
5961,RTC/MC/FXD,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
5962,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5963,RTC/MC/FXD,ROSALES,PANGASINAN
5964,RTC/MC/FXD,ROSARIO,BATANGAS
5965,RTC/MC/FXD,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
5966,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
5967,RTC/MC/FXD,CITY OF ANGELES,PAMPANGA
5968,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5969,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5970,RTC/MC/FXD,CITY OF IMUS,CAVITE
5971,RTC/MC/FXD,CITY OF LAPU-LAPU,CEBU
5972,RTC/MC/FXD,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5973,RTC/MC/FXD,CITY OF BACOLOD (CAPITAL),NEGROS OCCIDENTAL
5974,RTC/MC/FXD,TUGUEGARAO CITY (CAPITAL),CAGAYAN
5975,RTC/MC/FXD,PULILAN,BULACAN
5976,RTC/MC/FXD,LEMERY,BATANGAS
5977,RTC/MC/FXD,POLANGUI,ALBAY
5978,RTC/MC/FXD,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5979,RTC/MC/FXD,NAIC,CAVITE
5980,RTC/MC/FXD,CITY OF TAGAYTAY,CAVITE
5981,RTC/MC/FXD,ORMOC CITY,LEYTE
5982,RTC/MC/FXD,CITY OF DAGUPAN,PANGASINAN
5983,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5984,RTC/MC/FXD,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
5985,RTC/MC/FXD,CITY OF BACOLOD (CAPITAL),NEGROS OCCIDENTAL
5986,RTC/MC/FXD,CITY OF BACOOR,CAVITE
5987,RTC/MC/FXD,CITY OF BAGUIO,BENGUET
5988,RTC/MC/FXD,BATANGAS CITY (CAPITAL),BATANGAS
5989,RTC/MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
5990,RTC/MC/FXD,CITY OF CABANATUAN,NUEVA ECIJA
5991,RTC/MC/FXD,"CITY OF CAGAYAN DE ORO
(CAPITAL)",MISAMIS ORIENTAL
5992,RTC/MC/FXD,CITY OF CALAMBA,LAGUNA
5993,RTC/MC/FXD,CITY OF CAUAYAN,ISABELA
5994,RTC/MC/FXD,CITY OF CEBU (CAPITAL),CEBU
5995,RTC/MC/FXD,CONSOLACION,CEBU
5996,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
5997,RTC/MC/FXD,CITY OF DASMARIÑAS,CAVITE
5998,RTC/MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
5999,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
6000,RTC/MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
NO.,ACTIVITY,CITYMUN,PROVINCE
6001,RTC/MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
6002,RTC/MC/FXD,CITY OF LIPA,BATANGAS
6003,RTC/MC/FXD,CITY OF LUCENA (CAPITAL),QUEZON
6004,RTC/MC/FXD,CITY OF ILOILO (CAPITAL),ILOILO
6005,RTC/MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
6006,RTC/MC/FXD,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6007,RTC/MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
6008,RTC/MC/FXD,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6009,RTC/MC/FXD,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6010,RTC/MC/FXD,CITY OF NAGA,CAMARINES SUR
6011,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6012,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6013,RTC/MC/FXD,CITY OF OLONGAPO,ZAMBALES
6014,RTC/MC/FXD,"CITY OF SAN FERNANDO
(CAPITAL)",PAMPANGA
6015,RTC/MC/FXD,ROSARIO,CAVITE
6016,RTC/MC/FXD,"CITY OF SAN FERNANDO
(CAPITAL)",PAMPANGA
6017,RTC/MC/FXD,CITY OF SAN JOSE DEL MONTE,BULACAN
6018,RTC/MC/FXD,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
6019,RTC/MC/FXD,SAN MATEO,RIZAL
6020,RTC/MC/FXD,CITY OF SAN PABLO,LAGUNA
6021,RTC/MC/FXD,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A PROVINCE)"
6022,RTC/MC/FXD,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
6023,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6024,RTC/MC/FXD,CITY OF SANTA ROSA,LAGUNA
6025,RTC/MC/FXD,CITY OF TARLAC (CAPITAL),TARLAC
6026,RTC/MC/FXD,"CITY OF TRECE MARTIRES
(CAPITAL)",CAVITE
6027,RTC/MC/FXD,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6028,RTC/MC/FXD,"CITY OF CAGAYAN DE ORO
(CAPITAL)",MISAMIS ORIENTAL
6029,RTC/MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
6030,RTC/MC/FXD,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN
6031,RTC/MC/FXD,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
6032,RTC/MC/FXD,CITY OF IMUS,CAVITE
6033,RTC/MC/FXD,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
6034,RTC/MC/FXD,CITY OF URDANETA,PANGASINAN
6035,RTC/MC/FXD,CITY OF CEBU (CAPITAL),CEBU
6036,RTC/MC/FXD,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA
NO.,ACTIVITY,CITYMUN,PROVINCE
6037,RTC/MC/FXD,CITY OF LEGAZPI (CAPITAL),ALBAY
6038,RTC/MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
6039,RTC/MC/FXD,CITY OF OLONGAPO,ZAMBALES
6040,RTC/MC/FXD,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE
6041,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
6042,MC/FXD,MALASIQUI,PANGASINAN
6043,MC/FXD,GENERAL TINIO,NUEVA ECIJA
6044,MC/FXD,URBIZTONDO,PANGASINAN
6045,MC/FXD,CAINTA,RIZAL
6046,MC/FXD,CAMILING,TARLAC
6047,MC/FXD,BUGALLON,PANGASINAN
6048,MC/FXD,SUAL,PANGASINAN
6049,RTC,CITY OF SAN CARLOS,PANGASINAN
6050,RTC,MANGALDAN,PANGASINAN
6051,RTC,MANAOAG,PANGASINAN
6052,RTC,BAYAMBANG,PANGASINAN
6053,MC/FXD,CITY OF SAN CARLOS,PANGASINAN
6054,MC/FXD,MANGALDAN,PANGASINAN
6055,MC/FXD,MANAOAG,PANGASINAN
6056,MC/FXD,BAYAMBANG,PANGASINAN
6057,MC/FXD,CITY OF LAOAG (CAPITAL),ILOCOS NORTE
6058,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
6059,MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
6060,MC/FXD,CITY OF LAPU-LAPU,CEBU
6061,MC/FXD,APALIT,PAMPANGA
6062,RTC/MC/FXD,CITY OF TACLOBAN (CAPITAL),LEYTE
6063,RTC/MC/FXD,CITY OF TACLOBAN (CAPITAL),LEYTE
6064,RTC/MC/FXD,CITY OF TACLOBAN (CAPITAL),LEYTE
6065,RTC/MC/FXD,SOGOD,SOUTHERN LEYTE
6066,MC/FXD,CITY OF BAYBAY,LEYTE
6067,MC/FXD,CITY OF TANAUAN,BATANGAS
6068,RTC/MC/FXD,"CITY OF SAN FERNANDO
(CAPITAL)",PAMPANGA
6069,RTC/MC/FXD,CITY OF ANGELES,PAMPANGA
6070,RTC/MC/FXD,GUAGUA,PAMPANGA
6071,MC/FXD,CITY OF LUCENA (CAPITAL),QUEZON
6072,MC/FXD,CITY OF VIGAN (CAPITAL),ILOCOS SUR
6073,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
6074,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
6075,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
6076,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
6077,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
6078,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
6079,MC/FXD,MORONG,RIZAL
6080,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6081,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
6082,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
6083,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
6084,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
6085,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
6086,RTC,CITY OF MEYCAUAYAN,BULACAN
6087,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
6088,RTC,CAINTA,RIZAL
6089,RTC,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
6090,RTC/MC/FXD,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
6091,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
6092,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
